Customer_ID,Name,Gender,Age,Email,City,Signup_Date,Membership_Tier,Annual_Income,Purchase_Count,Total_Spent,Payment_Method,Satisfaction_Score,Churn_Risk_Score,App_Installed,Newsletter_Subscribed
CUST_00174,Sandra Davis,Female,32,lisawilkerson@example.org,San Diego,2024-12-08,Bronze,78260,9,500.92,Credit Card,3,0.57,TRUE,FALSE
CUST_00175,James Hughes,Male,68,brooksanthony@example.org,Philadelphia,2026-03-18,Silver,55889,9,1058.92,Bank Transfer,1,0.79,TRUE,FALSE
CUST_00176,Rick Taylor,Male,23,samantha72@example.net,Houston,2025-02-06,Silver,89439,19,2668.06,Bank Transfer,3,0.46,TRUE,TRUE
CUST_00177,Susan Smith,Female,28,marydunn@example.net,Houston,2025-07-09,Silver,,17,2660.78,Apple Pay,5,0.75,FALSE,TRUE
CUST_00178,Paula Young,Female,46,williamsrobert@example.net,Chicago,2025-01-23,Silver,64451,15,476.05,Apple Pay,4,0.46,TRUE,TRUE
CUST_00179,Taylor Carlson,Male,68,chenbailey@example.net,San Diego,2024-02-15,Silver,63093,8,295.41,Credit Card,1,0.36,TRUE,FALSE
CUST_00180,Lisa Allen,Female,64,qlopez@example.org,Los Angeles,2025-04-06,Bronze,51842,12,1743.14,PayPal,3,0.79,TRUE,TRUE
CUST_00181,Tiffany Stephens,Female,19,myerstheodore@example.net,San Antonio,2024-11-08,Gold,63588,10,1941.96,Bank Transfer,1,0.86,TRUE,FALSE
CUST_00182,Paul Kelly,Male,39,cooperjessica@example.net,Phoenix,2024-01-02,Bronze,60167,14,2792.64,PayPal,3,0.98,TRUE,FALSE
CUST_00183,Peter Anderson,Male,38,amy27@example.net,San Diego,2025-02-16,Bronze,52919,12,919,Credit Card,4,0.47,FALSE,FALSE
CUST_00184,Brandy Baldwin,Female,48,mjohnson@example.org,New York,2026-01-25,Bronze,73946,8,1349.41,Bank Transfer,5,0.1,TRUE,FALSE
CUST_00185,Ethan Collins,Male,41,ihays@example.com,Los Angeles,2024-06-14,Silver,42223,16,3139.82,Bank Transfer,4,0.63,TRUE,FALSE
CUST_00186,Corey Kelly,Male,57,glennmartin@example.org,San Antonio,2026-02-03,Silver,83657,8,1588.11,Credit Card,3,0.07,TRUE,FALSE
CUST_00187,James Gonzales,Male,64,lmorgan@example.com,Chicago,2025-10-08,Gold,70139,9,275.73,PayPal,3,0.9,TRUE,FALSE
CUST_00188,Rebecca Adams,Female,64,acostachristian@example.net,San Diego,2026-09-05,Bronze,68301,12,1420.76,Credit Card,3,0.38,FALSE,FALSE
CUST_00189,Edward Garcia,Male,40,donna47@example.net,Houston,2025-11-05,Silver,58471,15,2899.59,Credit Card,3,0.73,TRUE,FALSE
CUST_00190,Jill West,Female,56,christina64@example.net,Philadelphia,2026-08-20,Bronze,76258,7,471.78,Credit Card,1,0.05,TRUE,FALSE
CUST_00191,Benjamin Walsh,Male,32,william20@example.org,Chicago,2026-03-29,Bronze,79254,17,581.65,Apple Pay,1,0.24,TRUE,TRUE
CUST_00192,Jeffrey Martinez,Male,39,kimberlydiaz@example.com,San Diego,2026-07-17,Gold,90659,13,479.63,Bank Transfer,4,0.91,TRUE,FALSE
CUST_00193,Christian Cole,Male,65,nathan19@example.org,Houston,2025-04-13,Silver,48193,10,507.05,PayPal,4,0.95,TRUE,FALSE
CUST_00194,Marie Wright,Female,40,johnsonjacob@example.net,Houston,2024-11-08,Bronze,63350,9,946.09,Credit Card,1,0.98,FALSE,FALSE
CUST_00195,Dennis Green,Male,60,nlewis@example.com,San Diego,2025-10-10,Bronze,43905,13,744.36,Bank Transfer,1,0.52,TRUE,TRUE
CUST_00196,Mrs. Brandy Jones MD,Female,57,zosborn@example.net,New York,2026-08-06,Bronze,63753,15,1684.2,Credit Card,1,0.29,TRUE,FALSE
CUST_00197,Michael Mckinney MD,Male,57,patricia22@example.com,Chicago,2025-03-21,Bronze,58462,14,1415.5,Apple Pay,5,0.93,FALSE,FALSE
CUST_00198,Curtis Taylor,Male,63,jjohnson@example.net,Chicago,2024-10-19,Silver,66039,13,2187.67,Credit Card,,0.96,TRUE,TRUE
CUST_00199,Juan Salazar,Male,41,jonesraymond@example.net,Los Angeles,2025-11-06,Gold,77279,15,549.17,Apple Pay,4,0.6,TRUE,FALSE
CUST_00200,Patricia Morrow,Female,47,martinezlogan@example.org,New York,2025-01-16,Bronze,46924,14,1776.03,Credit Card,2,0.01,TRUE,TRUE
CUST_00201,Haley Humphrey,Female,45,katrinaanderson@example.net,San Antonio,2026-06-05,Bronze,68148,12,422.29,Credit Card,5,0.4,TRUE,FALSE
CUST_00202,Caleb Hernandez,Male,56,fernandodonovan@example.org,Philadelphia,2024-09-24,Bronze,90299,16,1558.2,Bank Transfer,1,0.67,TRUE,FALSE
CUST_00203,Steven Singleton,Male,21,james84@example.org,San Diego,2025-07-27,Silver,37710,13,1666.51,Bank Transfer,1,0.71,TRUE,TRUE
CUST_00204,Brandon Davidson,Male,19,georgeweber@example.net,San Antonio,2024-09-15,Bronze,54602,10,245.81,PayPal,4,0.65,TRUE,FALSE
CUST_00205,Andrew Shields,Male,56,williamsdarlene@example.net,Philadelphia,2024-06-27,Bronze,,16,1931.9,Credit Card,1,0.11,TRUE,TRUE
CUST_00206,Kenneth Montgomery,Male,63,jimenezcourtney@example.com,Chicago,2025-08-14,Bronze,82950,11,281.29,Bank Transfer,2,0.39,TRUE,TRUE
CUST_00207,Danielle Aguirre,Female,55,eevans@example.net,Chicago,2023-11-15,VIP,58794,11,1099.37,Credit Card,1,0.99,TRUE,FALSE
CUST_00208,John Harris,Male,50,larryhiggins@example.net,Chicago,2026-08-28,Bronze,81063,10,477.46,Credit Card,2,0.55,TRUE,FALSE
CUST_00209,Jennifer Hodges,Female,50,floressteven@example.com,San Antonio,2025-01-15,Bronze,52099,12,747.68,Apple Pay,4,0.83,TRUE,TRUE
CUST_00210,Anthony Dougherty,Male,52,kwright@example.com,Phoenix,2026-06-30,Silver,73352,12,2386.71,PayPal,1,0.88,TRUE,FALSE
CUST_00211,Colton Moore,Male,35,tjimenez@example.com,Chicago,2023-10-06,Bronze,72856,7,894.89,Bank Transfer,4,0.35,TRUE,FALSE
CUST_00212,Kathy Levy,Female,38,brandywilliams@example.com,Houston,2025-03-06,VIP,69071,12,2334.35,Apple Pay,2,0.95,TRUE,FALSE
CUST_00213,Martha Ruiz,Female,54,booneryan@example.com,Philadelphia,2025-11-16,Silver,51414,15,1680.44,Credit Card,2,0.49,TRUE,FALSE
CUST_00214,Jacob Morales,Male,65,michaelroberts@example.com,Chicago,2025-03-16,Bronze,55193,8,1389.71,Apple Pay,1,0.44,TRUE,FALSE
CUST_00215,Douglas Hays,Male,31,andersoncolin@example.com,New York,2026-01-29,Bronze,78281,18,3185.44,Bank Transfer,5,0.53,TRUE,TRUE
CUST_00216,Todd Fischer,Male,48,carriemorales@example.org,San Diego,2023-10-30,Bronze,76837,10,1528.17,Credit Card,1,0.83,FALSE,FALSE
CUST_00217,Gary Wells,Male,19,ghernandez@example.org,Philadelphia,2024-09-04,Bronze,70271,6,203.86,PayPal,3,0.41,FALSE,FALSE
CUST_00218,Carla Ewing,Female,63,brittney88@example.net,Philadelphia,2025-02-28,Silver,81052,20,1478.44,Apple Pay,2,0.08,TRUE,TRUE
CUST_00219,John Smith,Male,65,emily69@example.com,New York,2026-01-31,Silver,71397,11,521.61,PayPal,5,0.27,TRUE,FALSE
CUST_00220,Michael Johnson,Male,39,pbaker@example.net,Philadelphia,2025-06-05,Silver,59914,9,1410.57,Apple Pay,2,0.19,TRUE,TRUE
CUST_00221,Lauren Jackson,Female,68,rhernandez@example.org,Philadelphia,2023-10-15,Bronze,77650,15,1704.46,PayPal,2,0.14,FALSE,FALSE
CUST_00222,Brian Smith,Male,29,robert63@example.com,Philadelphia,2025-03-13,Bronze,,9,346.45,Apple Pay,5,0.19,TRUE,FALSE
CUST_00223,Kaitlyn Charles,Female,26,thorntonapril@example.net,San Antonio,2024-09-01,Silver,52123,7,480.7,Bank Transfer,4,0.84,TRUE,FALSE
CUST_00224,Kelly Edwards,Female,66,stevepatel@example.net,San Antonio,2024-10-03,Silver,81883,7,851.43,Bank Transfer,1,0.93,TRUE,TRUE
CUST_00225,Nathan Schneider,Male,55,chelsea33@example.com,San Diego,2025-05-14,Bronze,66329,10,1607.28,Bank Transfer,2,0.64,FALSE,FALSE
CUST_00226,William Evans,Male,65,janet75@example.com,Phoenix,2024-09-27,Bronze,67959,7,1111.18,Credit Card,1,0,TRUE,FALSE
CUST_00227,Robert Hill,Male,27,berryamy@example.com,Philadelphia,2026-02-23,Silver,70886,15,1365.78,Apple Pay,4,0.93,TRUE,FALSE
CUST_00228,Regina Roberts,Female,19,stephanie15@example.com,Phoenix,2025-08-29,Silver,74443,17,1465.43,PayPal,2,0.06,TRUE,FALSE
CUST_00229,Cindy Clayton,Female,42,sarah42@example.org,Phoenix,2025-07-16,Silver,72549,19,2897.81,Apple Pay,4,0.33,FALSE,FALSE
CUST_00230,Dana Santiago,Female,44,danawilliams@example.com,Philadelphia,2024-09-07,VIP,77196,14,2230.46,PayPal,4,0.77,TRUE,TRUE
CUST_00231,Melanie Taylor,Female,59,richarddonovan@example.com,San Antonio,2025-02-15,Silver,59689,15,1239.86,Credit Card,3,0.37,TRUE,FALSE
CUST_00232,Tracey Morris,Female,29,velezchristopher@example.net,Phoenix,2024-05-22,Bronze,56395,16,1158.5,PayPal,3,0.21,TRUE,TRUE
CUST_00233,Sarah Johnson,Female,31,robertmonroe@example.org,Chicago,2026-09-07,Silver,62362,19,3770.34,Credit Card,4,0.54,TRUE,FALSE
CUST_00234,Jon Zuniga,Male,44,nancy04@example.net,Chicago,2025-07-02,Bronze,89922,16,1115.56,Apple Pay,4,0.98,TRUE,TRUE
CUST_00235,Frances Gibson,Female,56,ismall@example.net,Chicago,2025-02-04,Bronze,61055,17,530.34,Credit Card,5,0.15,TRUE,TRUE
CUST_00236,Ashley Martin,Female,45,twong@example.org,Phoenix,2023-09-26,Silver,37464,15,2862.49,Bank Transfer,2,0.96,TRUE,FALSE
CUST_00237,Elizabeth Craig,Female,47,gregorychase@example.com,San Diego,2026-03-05,Silver,79305,14,2787.35,Credit Card,4,0.53,TRUE,FALSE
CUST_00238,Angie Caldwell,Female,44,tinawoods@example.org,Houston,2023-09-18,VIP,64328,12,1231.36,Apple Pay,2,0.92,FALSE,FALSE
CUST_00239,Jillian Adams,Female,35,kevin90@example.com,Chicago,2025-08-27,Bronze,65400,8,1194.4,Credit Card,1,0.25,TRUE,FALSE
CUST_00240,Antonio Wilson,Male,40,erik84@example.net,Phoenix,2024-01-17,Bronze,73581,13,2095.54,PayPal,4,0.38,TRUE,TRUE
CUST_00241,Elizabeth Mendez,Female,26,susanmendoza@example.com,San Antonio,2025-12-08,Bronze,55887,9,1629.32,Apple Pay,4,0,FALSE,FALSE
CUST_00242,Jennifer Dunn,Female,43,ztodd@example.net,Chicago,2026-03-03,Bronze,76411,15,1359.64,PayPal,3,0.75,TRUE,TRUE
CUST_00243,Michael Larson,Male,47,foxallison@example.com,Chicago,2023-12-05,Bronze,35448,14,762.81,PayPal,4,0.92,TRUE,FALSE
CUST_00244,Antonio Kelley,Male,35,ashleyhernandez@example.com,Chicago,2026-04-04,Silver,78388,8,483.84,Credit Card,3,0.43,FALSE,FALSE
CUST_00245,Michael Love,Male,25,gdavis@example.com,Chicago,2026-02-13,Bronze,62163,15,1643.36,Apple Pay,5,0.2,TRUE,FALSE
CUST_00246,Kayla Bryant,Female,45,hansenemily@example.com,San Diego,2025-11-11,Silver,78824,12,1991.5,Credit Card,5,0.84,FALSE,FALSE
CUST_00247,Rose Reese,Female,67,williamsmelvin@example.org,Philadelphia,2025-04-26,Silver,38321,11,473.18,Apple Pay,1,0.77,TRUE,FALSE
CUST_00248,Stephanie Andersen,Female,25,ajohnson@example.org,Chicago,2025-12-31,VIP,69794,9,888.72,Bank Transfer,4,0.88,TRUE,FALSE
CUST_00249,William Brewer,Male,31,ybrooks@example.com,San Antonio,2026-04-21,VIP,39112,10,1670.2,Apple Pay,3,0.18,TRUE,TRUE
CUST_00250,Jaime Vega,Female,39,desireebailey@example.org,New York,2026-09-03,Bronze,54836,8,756.84,Bank Transfer,3,0.75,TRUE,TRUE
CUST_00251,Bethany Irwin,Female,35,avilatiffany@example.com,New York,2025-09-18,Bronze,41173,14,538.34,Credit Card,1,0.51,TRUE,FALSE
CUST_00252,Joseph Morrow,Male,50,stevenmoore@example.org,Los Angeles,2026-07-04,Gold,76894,7,293.76,Credit Card,5,0.13,TRUE,FALSE
CUST_00253,Brian Pacheco,Male,24,bmendez@example.org,San Diego,2024-04-23,Bronze,71592,14,2666.67,Apple Pay,3,0.5,FALSE,FALSE
CUST_00254,Andrew Harper,Male,37,sanchezbradley@example.com,San Diego,2024-05-24,Bronze,76684,15,2453.38,Apple Pay,2,0.62,FALSE,FALSE
CUST_00255,Scott Brown,Male,51,jim95@example.net,Los Angeles,2025-06-27,Bronze,92288,16,2624.01,PayPal,4,0.55,TRUE,FALSE
CUST_00256,Erica Turner,Female,41,valerieboyd@example.com,Chicago,2024-08-05,Gold,65599,10,1102.73,PayPal,3,0.07,TRUE,FALSE
CUST_00257,Tiffany Hobbs,Female,51,conniesimmons@example.com,Philadelphia,2023-11-01,Gold,38356,10,1318.33,Credit Card,1,0.33,TRUE,TRUE
CUST_00258,Maria James,Female,66,heather62@example.com,Philadelphia,2024-10-27,VIP,71129,10,329.8,Apple Pay,4,0.21,TRUE,FALSE
CUST_00259,John Atkinson,Male,37,meredith27@example.org,Houston,2025-05-19,Silver,72100,24,2846.43,Bank Transfer,1,0.98,TRUE,FALSE
CUST_00260,Ms. Brandi Sanchez,Female,25,markmiller@example.com,Philadelphia,2026-03-27,Silver,85034,9,962.52,Bank Transfer,4,0.27,TRUE,TRUE
CUST_00261,Nathaniel Lee,Male,47,nicholas99@example.org,Los Angeles,2026-04-25,Bronze,91485,11,1315.69,PayPal,3,0.64,TRUE,FALSE
CUST_00262,Pamela Ramsey,Female,59,timothybooth@example.com,Phoenix,2024-08-08,Bronze,55581,12,244.36,Bank Transfer,3,0.17,TRUE,FALSE
CUST_00263,Christy Lee,Female,39,burgesskaren@example.org,Houston,2025-10-12,Gold,70860,14,1308.54,Credit Card,4,0.02,TRUE,FALSE
CUST_00264,James Allen,Male,63,kimberly67@example.net,Los Angeles,2025-08-21,Bronze,45102,13,762.32,Bank Transfer,2,0.66,TRUE,TRUE
CUST_00265,Ian Andrade,Male,43,ugarcia@example.com,Los Angeles,2025-12-23,Silver,40918,11,237.93,Credit Card,1,0.59,TRUE,FALSE
CUST_00266,Dale Edwards,Male,67,hartjeffrey@example.org,Chicago,2023-09-28,Bronze,58414,16,2945.18,Credit Card,1,0.03,TRUE,TRUE
CUST_00267,Kevin Cortez,Male,68,elijah53@example.com,Phoenix,2025-05-27,Bronze,75230,14,2677.76,PayPal,3,0.84,TRUE,FALSE
CUST_00268,Krista Harding,Female,19,jonathan77@example.com,Houston,2024-03-13,Silver,87308,10,969.49,Credit Card,,0.21,FALSE,FALSE
CUST_00269,Christopher Cortez,Male,36,iwhite@example.net,Phoenix,2026-07-26,Silver,61537,13,1910.78,PayPal,4,0.43,TRUE,FALSE
CUST_00270,Ryan Jones,Male,40,duranrobert@example.net,Houston,2024-05-21,Bronze,86798,15,842.97,Apple Pay,,0.59,TRUE,TRUE
CUST_00271,Adam Wagner,Male,32,bruce97@example.net,Chicago,2025-02-26,Silver,64569,18,2033.22,PayPal,4,0.79,TRUE,FALSE
CUST_00272,Juan Smith,Male,22,amanda40@example.net,Los Angeles,2026-02-18,Bronze,62693,10,649.92,PayPal,1,0.52,TRUE,FALSE
CUST_00273,Robert Browning,Male,64,hullalice@example.org,Philadelphia,2024-04-08,Bronze,47816,17,1541.76,Credit Card,3,0.55,FALSE,FALSE
CUST_00274,Robin Adams,Female,41,zmiller@example.com,Philadelphia,2025-05-22,Bronze,44549,12,268.62,Apple Pay,5,0.3,TRUE,FALSE
CUST_00275,Darrell Sutton PhD,Male,35,davisnicholas@example.net,Los Angeles,2025-02-13,Bronze,74293,12,881.06,Apple Pay,1,0.54,TRUE,FALSE
CUST_00276,Michael Miller,Male,69,vnewman@example.net,Houston,2026-08-17,Bronze,71160,9,1164.56,Bank Transfer,3,0.25,FALSE,FALSE
CUST_00277,Dr. Thomas Hall,Male,65,enelson@example.net,New York,2026-06-21,Bronze,73045,14,2179.06,Bank Transfer,2,0.2,TRUE,FALSE
CUST_00278,Justin Johnson,Male,66,alexis39@example.org,Phoenix,2025-12-13,Silver,70498,13,1049.06,Credit Card,2,0.14,TRUE,FALSE
CUST_00279,Jennifer Jones,Female,67,anneknight@example.com,Philadelphia,2025-09-22,Bronze,80415,14,2511.76,Credit Card,,0.22,TRUE,FALSE
CUST_00280,James Singh,Male,47,masonterri@example.org,Phoenix,2023-12-27,Gold,69803,12,1949.77,Credit Card,3,0.45,TRUE,FALSE
CUST_00281,Angela Jacobs,Female,48,unovak@example.org,Phoenix,2025-08-05,Bronze,51544,8,1381.02,Bank Transfer,1,0.55,TRUE,FALSE
CUST_00282,Joanne Perez,Female,47,rreynolds@example.net,Chicago,2025-09-04,Silver,54904,13,775.06,Apple Pay,3,0.35,TRUE,FALSE
CUST_00283,Luke Yates,Male,61,millereric@example.net,Los Angeles,2026-01-17,Silver,62252,11,408.84,Credit Card,1,0.1,TRUE,FALSE
CUST_00284,Jean Ward,Female,57,smithkyle@example.com,Houston,2025-12-23,Silver,74767,14,316.86,PayPal,4,0.21,FALSE,TRUE
CUST_00285,Brandon Jordan,Male,35,fgarcia@example.com,Phoenix,2025-05-10,Bronze,74589,11,1908.12,Credit Card,2,0.54,TRUE,FALSE
CUST_00286,Rachel Shields,Female,58,carterpaul@example.org,Los Angeles,2025-11-13,Bronze,43006,13,2292.62,Credit Card,3,0.72,TRUE,FALSE
CUST_00287,Wendy Sanchez,Female,41,ginajackson@example.com,San Diego,2024-08-06,Bronze,81625,9,607.78,Credit Card,5,0.94,TRUE,TRUE
CUST_00288,Arthur Hamilton,Male,45,yevans@example.org,Philadelphia,2024-10-10,Bronze,73951,13,1809.01,PayPal,4,0.81,TRUE,FALSE
CUST_00289,Michelle Simpson,Female,30,stephentaylor@example.org,Los Angeles,2026-07-16,Silver,58840,12,1136.92,Bank Transfer,5,0.89,TRUE,FALSE
CUST_00290,Lisa Brock,Female,58,scott69@example.org,San Diego,2024-08-05,Gold,57389,15,2100.28,Credit Card,3,0.09,FALSE,FALSE
CUST_00291,Melissa Mendoza,Female,61,tamaranovak@example.com,Philadelphia,2025-11-24,Silver,,10,1930.09,PayPal,5,0.89,TRUE,FALSE
CUST_00292,Walter Casey,Male,40,nicholas65@example.org,San Diego,2026-06-28,Bronze,47355,13,351.11,PayPal,3,0.84,TRUE,FALSE
CUST_00293,Zachary White,Male,43,bentonsteven@example.net,Philadelphia,2024-04-27,Gold,67903,15,673.78,PayPal,3,0.58,TRUE,FALSE
CUST_00294,Ronald Jones,Male,23,ichambers@example.net,Los Angeles,2024-08-07,Bronze,55959,14,414.44,Bank Transfer,2,0.45,FALSE,TRUE
CUST_00295,Brittany Henderson,Female,23,mjones@example.com,Houston,2025-06-10,Bronze,67361,23,2756.41,Apple Pay,,0.75,TRUE,TRUE
CUST_00296,Thomas Kane,Male,47,ystephens@example.com,San Diego,2025-10-18,Silver,57704,19,2724.05,Apple Pay,3,0.02,FALSE,FALSE
CUST_00297,Kirk Rocha,Male,46,mackdiane@example.com,San Diego,2024-03-11,Silver,27056,8,558.9,Apple Pay,,0.92,TRUE,FALSE
CUST_00298,Justin Newman,Male,58,vrasmussen@example.com,San Diego,2024-01-05,VIP,60550,13,1876.19,Apple Pay,5,0.6,FALSE,FALSE
CUST_00299,Courtney Burgess,Female,27,seanmyers@example.net,Los Angeles,2025-06-17,Gold,68797,16,1285.6,Apple Pay,4,0.07,TRUE,FALSE
CUST_00300,Gregory Johnson,Male,52,phillipssamantha@example.org,Phoenix,2024-01-16,Bronze,77305,6,367.72,PayPal,2,0.47,FALSE,FALSE
CUST_00301,Charles Collins,Male,58,hmueller@example.com,Phoenix,2024-09-26,Bronze,58829,13,308.02,Credit Card,4,0.83,TRUE,TRUE
CUST_00302,Miranda Chavez,Female,22,evanslisa@example.org,Houston,2023-10-05,Gold,57739,8,1405.11,PayPal,2,0.15,TRUE,FALSE
CUST_00303,Ashley Marsh,Female,56,zacharyarnold@example.com,Los Angeles,2025-05-16,Bronze,54416,10,513.64,PayPal,1,0.88,TRUE,FALSE
CUST_00304,Crystal Sullivan,Female,52,jacobsandoval@example.com,San Antonio,2023-10-12,Gold,80120,11,1357.09,PayPal,1,0.67,FALSE,FALSE
CUST_00305,Craig Vargas,Male,50,nsmith@example.org,San Antonio,2024-07-12,Silver,60816,8,1227.96,Apple Pay,4,0.49,TRUE,TRUE
CUST_00306,Rebecca Ray,Female,57,michaelgonzalez@example.org,Chicago,2024-06-24,Gold,77677,11,469.48,Bank Transfer,1,0.2,TRUE,FALSE
CUST_00307,Kelsey Fowler,Female,49,lcarr@example.org,Houston,2024-09-26,Bronze,70908,18,1265.31,PayPal,4,0.13,TRUE,FALSE
CUST_00308,Lisa Cervantes,Female,40,samantha91@example.net,Chicago,2024-02-04,Gold,63778,13,1567.51,Apple Pay,3,0.37,TRUE,FALSE
CUST_00309,Eric White,Male,23,williambarnes@example.org,Los Angeles,2025-06-01,Bronze,72799,9,1596,PayPal,4,0.25,TRUE,FALSE
CUST_00310,John Medina,Male,35,angelaburns@example.org,Phoenix,2024-04-03,Bronze,50332,8,665.76,PayPal,2,0.09,TRUE,FALSE
CUST_00311,Manuel Glenn,Male,44,washingtonjames@example.com,Philadelphia,2026-08-02,Silver,71444,14,2196.27,Credit Card,5,0.51,TRUE,FALSE
CUST_00312,Jon Cohen,Male,48,cmckinney@example.com,San Antonio,2024-03-12,Bronze,85477,9,1007.14,Apple Pay,1,0.62,TRUE,TRUE
CUST_00313,Rebecca Walker,Female,51,hillamanda@example.org,Chicago,2026-01-13,Bronze,53339,10,1592.09,Credit Card,3,0.91,TRUE,FALSE
CUST_00314,Raymond Simpson,Male,57,armstrongjoseph@example.net,San Diego,2026-03-01,Bronze,75399,9,1096.57,Credit Card,2,0.93,TRUE,FALSE
CUST_00315,Rodney Williams,Male,53,bpayne@example.org,San Diego,2025-11-25,Silver,39897,10,274.7,PayPal,3,0.64,FALSE,FALSE
CUST_00316,David Golden,Male,55,colemichael@example.org,Houston,2025-01-04,Silver,55149,9,1740.64,PayPal,1,0.01,TRUE,FALSE
CUST_00317,Reginald Young PhD,Male,64,michelle96@example.org,Chicago,2025-07-17,Gold,63371,9,1532.01,Apple Pay,2,0.94,TRUE,TRUE
CUST_00318,Robin Trujillo,Female,49,amanda98@example.org,San Diego,2024-08-30,Gold,53009,11,708.38,Apple Pay,2,0.47,TRUE,TRUE
CUST_00319,Donna Adams,Female,23,taylorkaren@example.com,Houston,2026-06-13,Gold,62064,16,2385.31,PayPal,2,0.86,TRUE,FALSE
CUST_00320,Sean Martinez PhD,Male,43,dustinmorris@example.org,Phoenix,2025-12-23,Silver,87180,13,2184.64,Bank Transfer,,0.17,TRUE,FALSE
CUST_00321,Katherine Ray,Female,33,courtney67@example.org,Houston,2025-08-05,Silver,46864,7,1277.04,Credit Card,4,0.34,TRUE,FALSE
CUST_00322,Anna Robertson,Female,21,heather57@example.com,Los Angeles,2024-09-03,Gold,61424,11,2086.47,Credit Card,3,0.08,TRUE,FALSE
CUST_00323,Patricia Oconnor,Female,63,sreid@example.com,San Antonio,2026-03-30,Silver,43631,14,2455.93,Apple Pay,2,0.22,TRUE,FALSE
CUST_00324,Jennifer Donaldson,Female,48,troymorris@example.com,San Diego,2024-09-15,Silver,71641,11,319.69,Bank Transfer,4,0.05,TRUE,FALSE
CUST_00325,Keith Washington,Male,60,patricia00@example.org,Phoenix,2025-07-28,Bronze,81240,16,1330.36,Bank Transfer,,0.36,TRUE,TRUE
CUST_00326,Alexis Noble,Female,63,scottsmith@example.com,San Antonio,2024-04-19,Bronze,57933,16,1417.25,Credit Card,5,0.81,FALSE,FALSE
CUST_00327,Bonnie Santos,Female,23,nancymcdowell@example.org,Houston,2025-08-28,Silver,67856,12,1267.29,Bank Transfer,3,0.41,TRUE,FALSE
CUST_00328,Jacob Mckee,Male,25,brettgarrett@example.net,Chicago,2025-10-16,Silver,71738,11,1433.34,PayPal,,0.94,TRUE,TRUE
CUST_00329,Mary Padilla,Female,66,lewischristian@example.net,San Diego,2024-05-15,Bronze,63255,11,2125.28,Bank Transfer,4,0.44,TRUE,FALSE
CUST_00330,Adam Dominguez,Male,22,mcneilrobert@example.org,Los Angeles,2025-02-15,Bronze,60615,13,2382.96,Credit Card,2,0.16,TRUE,FALSE
CUST_00331,Ann Shaffer,Female,33,edwardsnicole@example.org,Phoenix,2024-11-03,Bronze,70303,13,1203.51,Credit Card,2,0.75,TRUE,FALSE
CUST_00332,Shelly May,Female,63,caseyelliott@example.net,Philadelphia,2025-08-23,Bronze,,14,2656.8,PayPal,4,0.24,FALSE,TRUE
CUST_00333,Miranda Fuller,Female,50,samanthajensen@example.com,San Antonio,2026-04-10,VIP,72491,9,1086.24,Apple Pay,3,0.83,TRUE,FALSE
CUST_00334,Brian Goodwin,Male,50,bbell@example.com,Houston,2026-01-25,Silver,60791,19,3058.88,Credit Card,3,0.27,TRUE,TRUE
CUST_00335,Maria Wright,Female,67,kimberly04@example.org,San Antonio,2025-03-31,Bronze,50547,11,2035.55,Apple Pay,2,0.78,FALSE,FALSE
CUST_00336,Paul Phillips,Male,64,bowerslaura@example.org,Chicago,2025-03-06,Bronze,55641,11,252.85,Bank Transfer,,0.66,FALSE,TRUE
CUST_00337,Kathryn Wheeler,Female,63,hatfieldsarah@example.org,Chicago,2024-11-07,Bronze,48821,10,264.67,Credit Card,3,0.93,TRUE,FALSE
CUST_00338,Jennifer Payne,Female,34,kathrynbest@example.org,Chicago,2023-09-29,Bronze,51575,10,1259.03,PayPal,2,0.4,TRUE,FALSE
CUST_00339,Dennis Williams,Male,65,fryraymond@example.com,San Diego,2025-07-30,Bronze,43986,6,296.4,Credit Card,1,0.22,TRUE,FALSE
CUST_00340,Jennifer Miles,Female,47,davidsonamanda@example.org,Phoenix,2024-07-11,Gold,65906,13,914.61,Credit Card,5,0.33,TRUE,FALSE
CUST_00341,Jorge Harris,Male,64,amandamyers@example.net,Los Angeles,2025-12-25,Bronze,43135,9,1655.5,Apple Pay,1,0.55,TRUE,FALSE
CUST_00342,Mason Collins,Male,54,pblair@example.org,Houston,2024-06-04,Bronze,69065,13,2138.67,Apple Pay,5,0.25,TRUE,FALSE
CUST_00343,Brian Salazar,Male,37,parkerjudith@example.net,Chicago,2024-03-21,Bronze,77936,15,1773.07,Bank Transfer,5,0.11,TRUE,FALSE
CUST_00344,Chad Smith,Male,62,hbenton@example.net,Houston,2026-01-16,Silver,70107,14,2462.58,PayPal,5,0.29,TRUE,FALSE
